Transaction;Item;date_time;period_day;weekday_weekend
2804;Pomade Oil Based Fine Shinee;08/12/2022 10:55;morning;weekday
2804;Shampoo & Face Cleanser & Body Cleanser;08/12/2022 10:55;morning;weekday
2804;Hair Clay & Hairwax Bundling ;08/12/2022 10:55;morning;weekday
2804;Pomade Water Based Dashing Slick;08/12/2022 10:55;morning;weekday
2805;Parfume Sonar X Smith Date U;08/12/2022 11:02;morning;weekday
2805;Pomade Oil Based Bold ;08/12/2022 11:02;morning;weekday
2806;Hair Clay & Hairwax Bundling ;08/12/2022 11:03;morning;weekday
2807;Ocean Dust & Clayton;08/12/2022 11:04;morning;weekday
2807;Ocean Dust & Clayton;08/12/2022 11:04;morning;weekday
2808;Pomade Oil Based Fine Shinee;08/12/2022 11:26;morning;weekday
2809;Pomade Water Based Dapper Stater;08/12/2022 11:27;morning;weekday
2810;Shampoo & Face Cleanser & Body Cleanser;08/12/2022 11:35;morning;weekday
2811;Hair Clay & Hairwax Bundling ;08/12/2022 11:36;morning;weekday
2812;Pomade Water Based Dashing Slick;08/12/2022 11:39;morning;weekday
2813;Pomade Oil Based Fine Shinee;08/12/2022 11:51;morning;weekday
2813;Pomade Water Based Dashing Slick;08/12/2022 11:51;morning;weekday
2814;Pomade Oil Based Fine Shinee;08/12/2022 11:53;morning;weekday
2814;Hair Powder Ocean Dust Team NXL;08/12/2022 11:53;morning;weekday
2815;Shampoo & Face Cleanser & Body Cleanser;08/12/2022 12:19;afternoon;weekday
2816;Pomade Oil Based Premium Medium;08/12/2022 12:45;afternoon;weekday
2816;Shampoo & Face Cleanser & Body Cleanser;08/12/2022 12:45;afternoon;weekday
2817;Pomade Oil Based Fine Shinee;08/12/2022 13:03;afternoon;weekday
2818;Pomade Oil Based Fine Shinee;08/12/2022 13:04;afternoon;weekday
2819;Shampoo & Face Cleanser & Body Cleanser;08/12/2022 13:41;afternoon;weekday
2819;Pomade Water Based Dashing Slick;08/12/2022 13:41;afternoon;weekday
2820;Pomade Water Based Dashing Slick;08/12/2022 13:42;afternoon;weekday
2821;Pomade Oil Based Fine Shinee;08/12/2022 13:53;afternoon;weekday
2822;Pomade Oil Based Fine Shinee;08/12/2022 14:20;afternoon;weekday
2823;Hair Clay & Hairwax Bundling ;08/12/2022 14:34;afternoon;weekday
2824;Pomade Oil Based Fine Shinee;08/12/2022 15:11;afternoon;weekday
2824;Pomade Water Based Dashing Slick;08/12/2022 15:11;afternoon;weekday
2825;Pomade Water Based Dashing Slick;08/12/2022 15:17;afternoon;weekday
2826;Smith Tshirt Collection SS19;08/12/2022 15:40;afternoon;weekday
2826;Ocean Dust & Pomade Dapper Stater;08/12/2022 15:40;afternoon;weekday
2826;Oil Based Pomade Choco Loco;08/12/2022 15:40;afternoon;weekday
2827;Hair Clay & Hairwax Bundling ;08/12/2022 15:41;afternoon;weekday
2828;Hair Clay & Hairwax Bundling ;08/12/2022 16:54;afternoon;weekday
2829;Hair Clay & Hairwax Bundling ;09/12/2022 09:03;morning;weekday
2829;Ocean Dust & Dapper Statter;09/12/2022 09:03;morning;weekday
2830;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 09:05;morning;weekday
2830;Hair Powder Ocean Dust Team NXL;09/12/2022 09:05;morning;weekday
2831;Pomade Oil Based Fine Shinee;09/12/2022 09:13;morning;weekday
2831;Ocean Dust & Pomade Dapper Stater;09/12/2022 09:13;morning;weekday
2831;Pomade Oil Based Bold ;09/12/2022 09:13;morning;weekday
2831;Hairwax Black Jack;09/12/2022 09:13;morning;weekday
2832;Parfume Sonar X Smith Date U;09/12/2022 09:15;morning;weekday
2832;Pomade Oil Based Fine Shinee;09/12/2022 09:15;morning;weekday
2832;Hair Clay & Hairwax Bundling ;09/12/2022 09:15;morning;weekday
2833;Hair Clay & Hairwax Bundling ;09/12/2022 09:17;morning;weekday
2833;Pomade Oil Based Fine Shinee;09/12/2022 09:17;morning;weekday
2833;Parfume Sonar X Smith Date U;09/12/2022 09:17;morning;weekday
2834;Hair Clay & Hairwax Bundling ;09/12/2022 09:19;morning;weekday
2834;Pomade Oil Based Fine Shinee;09/12/2022 09:19;morning;weekday
2834;Ocean Dust & Pomade Dapper Stater;09/12/2022 09:19;morning;weekday
2835;Pomade Oil Based Fine Shinee;09/12/2022 09:31;morning;weekday
2836;Hair Clay & Hairwax Bundling ;09/12/2022 09:31;morning;weekday
2836;Parfume Sonar X Smith Date U;09/12/2022 09:31;morning;weekday
2837;Hair Clay & Hairwax Bundling ;09/12/2022 09:42;morning;weekday
2838;Pomade Oil Based Fine Shinee;09/12/2022 09:58;morning;weekday
2838;Pomade Oil Based Fine Shinee;09/12/2022 09:58;morning;weekday
2838;Ocean Dust & Pomade Dapper Stater;09/12/2022 09:58;morning;weekday
2838;Pomade Water Based Dashing Slick;09/12/2022 09:58;morning;weekday
2839;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 10:11;morning;weekday
2840;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 10:16;morning;weekday
2841;Pomade Oil Based Fine Shinee;09/12/2022 10:17;morning;weekday
2841;Ocean Dust & Pomade Dapper Stater;09/12/2022 10:17;morning;weekday
2842;Hair Clay & Hairwax Bundling ;09/12/2022 10:18;morning;weekday
2843;Hair Clay & Hairwax Bundling ;09/12/2022 10:20;morning;weekday
2843;Pomade Oil Based Fine Shinee;09/12/2022 10:20;morning;weekday
2844;Hair Clay & Hairwax Bundling ;09/12/2022 10:36;morning;weekday
2845;Hair Clay & Hairwax Bundling ;09/12/2022 10:40;morning;weekday
2845;Oil Based Pomade Choco Loco;09/12/2022 10:40;morning;weekday
2846;Pomade Oil Based Fine Shinee;09/12/2022 10:43;morning;weekday
2847;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 10:45;morning;weekday
2847;Oil Based Pomade Choco Loco;09/12/2022 10:45;morning;weekday
2848;Pomade Oil Based Premium Medium;09/12/2022 10:56;morning;weekday
2849;Smith Tshirt Collection SS19;09/12/2022 10:58;morning;weekday
2849;Pomade Oil Based Fine Shinee;09/12/2022 10:58;morning;weekday
2850;Hair Clay & Hairwax Bundling ;09/12/2022 10:59;morning;weekday
2851;Pomade Oil Based Fine Shinee;09/12/2022 11:02;morning;weekday
2851;Smith Tshirt Collection SS19;09/12/2022 11:02;morning;weekday
2852;Oil Based Pomade Choco Loco;09/12/2022 11:03;morning;weekday
2852;Pomade Oil Based Fine Shinee;09/12/2022 11:03;morning;weekday
2853;Hair Clay & Hairwax Bundling ;09/12/2022 11:07;morning;weekday
2854;Ocean Dust & Dapper Statter;09/12/2022 11:15;morning;weekday
2854;Pomade Oil Based Premium Medium;09/12/2022 11:15;morning;weekday
2855;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 11:18;morning;weekday
2856;Pomade Oil Based Fine Shinee;09/12/2022 11:24;morning;weekday
2857;Pomade Oil Based Fine Shinee;09/12/2022 11:32;morning;weekday
2858;Hair Clay & Hairwax Bundling ;09/12/2022 11:46;morning;weekday
2859;Pomade Oil Based Fine Shinee;09/12/2022 11:48;morning;weekday
2860;Pomade Oil Based Fine Shinee;09/12/2022 12:06;afternoon;weekday
2861;Ocean Dust & Pomade Dapper Stater;09/12/2022 12:07;afternoon;weekday
2861;Pomade Water Based Dashing Slick;09/12/2022 12:07;afternoon;weekday
2862;Pomade Oil Based Fine Shinee;09/12/2022 12:10;afternoon;weekday
2862;Pomade Water Based Dashing Slick;09/12/2022 12:10;afternoon;weekday
2863;Pomade Oil Based Fine Shinee;09/12/2022 12:16;afternoon;weekday
2863;Pomade Oil Based Fine Shinee;09/12/2022 12:16;afternoon;weekday
2865;Oil Based Pomade Choco Loco;09/12/2022 12:30;afternoon;weekday
2865;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 12:30;afternoon;weekday
2865;Hair Clay & Hairwax Bundling ;09/12/2022 12:30;afternoon;weekday
2865;Oil Based Pomade Choco Loco;09/12/2022 12:30;afternoon;weekday
2865;Pomade Oil Based Premium Medium;09/12/2022 12:30;afternoon;weekday
2865;Pomade Oil Based Premium Medium;09/12/2022 12:30;afternoon;weekday
2866;Pomade Water Based Dapper Stater;09/12/2022 12:45;afternoon;weekday
2866;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 12:45;afternoon;weekday
2867;Hair Clay & Hairwax Bundling ;09/12/2022 12:52;afternoon;weekday
2868;Hair Powder Ocean Dust Team NXL;09/12/2022 12:56;afternoon;weekday
2868;Hair Clay & Hairwax Bundling ;09/12/2022 12:56;afternoon;weekday
2868;Pomade Water Based Dashing Slick;09/12/2022 12:56;afternoon;weekday
2868;Pomade Oil Based Fine Shinee;09/12/2022 12:56;afternoon;weekday
2868;Pomade Oil Based Bold ;09/12/2022 12:56;afternoon;weekday
2869;Hair Clay & Hairwax Bundling ;09/12/2022 13:00;afternoon;weekday
2869;Hair Clay & Hairwax Bundling ;09/12/2022 13:00;afternoon;weekday
2869;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;09/12/2022 13:00;afternoon;weekday
2870;Hair Powder Ocean Dust Team NXL;09/12/2022 13:42;afternoon;weekday
2871;Pomade Oil Based Fine Shinee;09/12/2022 13:43;afternoon;weekday
2871;Oil Based Pomade Choco Loco;09/12/2022 13:43;afternoon;weekday
2872;Pomade Oil Based Premium Medium;09/12/2022 13:48;afternoon;weekday
2872;Oil Based Pomade Choco Loco;09/12/2022 13:48;afternoon;weekday
2872;Hair Clay & Hairwax Bundling ;09/12/2022 13:48;afternoon;weekday
2873;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 13:50;afternoon;weekday
2873;Pomade Oil Based Premium Medium;09/12/2022 13:50;afternoon;weekday
2874;Pomade Oil Based Fine Shinee;09/12/2022 13:52;afternoon;weekday
2874;Oil Based Pomade Choco Loco;09/12/2022 13:52;afternoon;weekday
2875;Pomade Oil Based Fine Shinee;09/12/2022 14:19;afternoon;weekday
2875;Pomade Water Based Dashing Slick;09/12/2022 14:19;afternoon;weekday
2876;Pomade Oil Based Fine Shinee;09/12/2022 14:36;afternoon;weekday
2876;Pomade Water Based Dapper Stater;09/12/2022 14:36;afternoon;weekday
2877;Pomade Water Based Dapper Stater;09/12/2022 14:49;afternoon;weekday
2877;Crepes;09/12/2022 14:49;afternoon;weekday
2877;Smith Tshirt Collection SS19;09/12/2022 14:49;afternoon;weekday
2877;Smith Tshirt Collection SS19;09/12/2022 14:49;afternoon;weekday
2878;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;09/12/2022 15:04;afternoon;weekday
2879;Pomade Water Based Dashing Slick;09/12/2022 15:25;afternoon;weekday
2880;Hair Clay & Hairwax Bundling ;09/12/2022 15:26;afternoon;weekday
2881;Hair Clay & Hairwax Bundling ;09/12/2022 15:38;afternoon;weekday
2882;Hair Clay & Hairwax Bundling ;09/12/2022 15:43;afternoon;weekday
2882;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 15:43;afternoon;weekday
2884;Oil Based Pomade Choco Loco;09/12/2022 15:54;afternoon;weekday
2884;Pomade Water Based Dashing Slick;09/12/2022 15:54;afternoon;weekday
2885;Pomade Water Based Dashing Slick;09/12/2022 15:59;afternoon;weekday
2886;Pomade Oil Based Fine Shinee;09/12/2022 16:03;afternoon;weekday
2887;Hair Powder Ocean Dust Team NXL;09/12/2022 16:16;afternoon;weekday
2887;Pomade Water Based Dapper Stater;09/12/2022 16:16;afternoon;weekday
2887;Hair Clay & Hairwax Bundling ;09/12/2022 16:16;afternoon;weekday
2887;Pomade Oil Based Fine Shinee;09/12/2022 16:16;afternoon;weekday
2888;Pomade Oil Based Fine Shinee;09/12/2022 16:18;afternoon;weekday
2888;Dandruff Buster Shampoo ;09/12/2022 16:18;afternoon;weekday
2888;Shampoo & Face Cleanser & Body Cleanser;09/12/2022 16:18;afternoon;weekday
2888;Smith Tshirt Collection SS19;09/12/2022 16:18;afternoon;weekday
2888;Hair Powder Ocean Dust Team NXL;09/12/2022 16:18;afternoon;weekday
2889;Hair Clay & Hairwax Bundling ;10/12/2022 08:19;morning;weekend
2889;Pomade Water Based Dapper Stater;10/12/2022 08:19;morning;weekend
2889;Pomade Oil Based Bold ;10/12/2022 08:19;morning;weekend
2890;Pomade Oil Based Fine Shinee;10/12/2022 08:50;morning;weekend
2891;Hair Clay & Hairwax Bundling ;10/12/2022 08:53;morning;weekend
2892;Hair Clay & Hairwax Bundling ;10/12/2022 08:55;morning;weekend
2893;Pomade Oil Based Fine Shinee;10/12/2022 09:10;morning;weekend
2893;Pomade Oil Based Fine Shinee;10/12/2022 09:10;morning;weekend
2893;Parfume Sonar X Smith Date U;10/12/2022 09:10;morning;weekend
2893;Ocean Dust & Clayton;10/12/2022 09:10;morning;weekend
2894;Hair Clay & Hairwax Bundling ;10/12/2022 09:14;morning;weekend
2894;Oil Based Pomade Choco Loco;10/12/2022 09:14;morning;weekend
2895;Pomade Water Based Dapper Stater;10/12/2022 09:16;morning;weekend
2896;Oil Based Pomade Choco Loco;10/12/2022 09:18;morning;weekend
2897;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;10/12/2022 09:19;morning;weekend
2898;Pomade Oil Based Fine Shinee;10/12/2022 09:38;morning;weekend
2898;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 09:38;morning;weekend
2899;Pomade Oil Based Fine Shinee;10/12/2022 09:40;morning;weekend
2899;Pomade Oil Based Fine Shinee;10/12/2022 09:40;morning;weekend
2899;Pomade Water Based Dashing Slick;10/12/2022 09:40;morning;weekend
2900;Oil Based Pomade Choco Loco;10/12/2022 09:54;morning;weekend
2900;Ocean Dust & Clayton;10/12/2022 09:54;morning;weekend
2901;Pomade Oil Based Fine Shinee;10/12/2022 10:01;morning;weekend
2901;Ocean Dust & Clayton;10/12/2022 10:01;morning;weekend
2901;Ocean Dust & Pomade Dapper Stater;10/12/2022 10:01;morning;weekend
2902;Hair Powder Ocean Dust Team NXL;10/12/2022 10:09;morning;weekend
2902;Hair Clay & Hairwax Bundling ;10/12/2022 10:09;morning;weekend
2903;Hair Clay & Hairwax Bundling ;10/12/2022 10:12;morning;weekend
2903;Pomade Oil Based Fine Shinee;10/12/2022 10:12;morning;weekend
2903;Ocean Dust & Pomade Dapper Stater;10/12/2022 10:12;morning;weekend
2903;Ocean Dust & Pomade Dapper Stater;10/12/2022 10:12;morning;weekend
2903;Ocean Dust & Dapper Statter;10/12/2022 10:12;morning;weekend
2904;Hair Powder Ocean Dust Team NXL;10/12/2022 10:14;morning;weekend
2904;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 10:14;morning;weekend
2904;Pomade Oil Based Fine Shinee;10/12/2022 10:14;morning;weekend
2905;Pomade Oil Based Fine Shinee;10/12/2022 10:17;morning;weekend
2905;Pomade Water Based Dashing Slick;10/12/2022 10:17;morning;weekend
2906;Hair Clay & Hairwax Bundling ;10/12/2022 10:19;morning;weekend
2907;Hair Clay & Hairwax Bundling ;10/12/2022 10:31;morning;weekend
2907;Pomade Oil Based Fine Shinee;10/12/2022 10:31;morning;weekend
2908;Pomade Oil Based Fine Shinee;10/12/2022 10:37;morning;weekend
2908;Pomade Oil Based Fine Shinee;10/12/2022 10:37;morning;weekend
2908;Parfume Sonar X Smith Date U;10/12/2022 10:37;morning;weekend
2908;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;10/12/2022 10:37;morning;weekend
2909;Pomade Water Based Dashing Slick;10/12/2022 10:39;morning;weekend
2909;Hair Clay & Hairwax Bundling ;10/12/2022 10:39;morning;weekend
2909;Ocean Dust & Pomade Dapper Stater;10/12/2022 10:39;morning;weekend
2910;Hair Clay & Hairwax Bundling ;10/12/2022 10:42;morning;weekend
2911;Pomade Water Based Dashing Slick;10/12/2022 10:46;morning;weekend
2912;Ocean Dust & Clayton;10/12/2022 10:48;morning;weekend
2912;Pomade Oil Based Fine Shinee;10/12/2022 10:48;morning;weekend
2912;Oil Based Pomade Choco Loco;10/12/2022 10:48;morning;weekend
2913;Hair Clay & Hairwax Bundling ;10/12/2022 11:05;morning;weekend
2914;Pomade Oil Based Fine Shinee;10/12/2022 11:12;morning;weekend
2914;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 11:12;morning;weekend
2914;Pomade Water Based Dapper Stater;10/12/2022 11:12;morning;weekend
2915;Pomade Oil Based Fine Shinee;10/12/2022 11:14;morning;weekend
2915;Pomade Oil Based Fine Shinee;10/12/2022 11:14;morning;weekend
2916;Hair Clay & Hairwax Bundling ;10/12/2022 11:15;morning;weekend
2916;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 11:15;morning;weekend
2917;Pomade Oil Based Fine Shinee;10/12/2022 11:24;morning;weekend
2917;Pomade Water Based Dapper Stater;10/12/2022 11:24;morning;weekend
2918;Pomade Water Based Dashing Slick;10/12/2022 11:37;morning;weekend
2918;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;10/12/2022 11:37;morning;weekend
2919;Oil Based Pomade Choco Loco mincepie;10/12/2022 11:41;morning;weekend
2919;Pomade Water Based Dashing Slick;10/12/2022 11:41;morning;weekend
2920;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 11:41;morning;weekend
2920;Pomade Oil Based Fine Shinee;10/12/2022 11:41;morning;weekend
2921;Hair Clay & Hairwax Bundling ;10/12/2022 11:43;morning;weekend
2922;Pomade Oil Based Fine Shinee;10/12/2022 11:50;morning;weekend
2923;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;10/12/2022 11:51;morning;weekend
2924;Hair Clay & Hairwax Bundling ;10/12/2022 11:58;morning;weekend
2925;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 12:02;afternoon;weekend
2925;Hair Clay & Hairwax Bundling ;10/12/2022 12:02;afternoon;weekend
2926;Ocean Dust & Pomade Dapper Stater;10/12/2022 12:03;afternoon;weekend
2926;Ocean Dust & Clayton;10/12/2022 12:03;afternoon;weekend
2926;Pomade Oil Based Fine Shinee;10/12/2022 12:03;afternoon;weekend
2927;Pomade Water Based Dapper Stater;10/12/2022 12:13;afternoon;weekend
2927;Pomade Oil Based Bold ;10/12/2022 12:13;afternoon;weekend
2928;Pomade Oil Based Fine Shinee;10/12/2022 12:14;afternoon;weekend
2928;Ocean Dust & Dapper Stattermie Dodgers;10/12/2022 12:14;afternoon;weekend
2928;Pomade Water Based Dapper Stater;10/12/2022 12:14;afternoon;weekend
2929;Hair Styling &  Volumizing Powder Ocean Dust;10/12/2022 12:15;afternoon;weekend
2930;Hair Clay & Hairwax Bundling ;10/12/2022 12:19;afternoon;weekend
2931;Hair Powder Ocean Dust Team NXL;10/12/2022 12:21;afternoon;weekend
2931;Pomade Oil Based Fine Shinee;10/12/2022 12:21;afternoon;weekend
2932;Pomade Oil Based Fine Shinee;10/12/2022 12:25;afternoon;weekend
2932;Pomade Oil Based Bold ;10/12/2022 12:25;afternoon;weekend
2933;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 13:00;afternoon;weekend
2933;Hair Powder Ocean Dust Team NXL;10/12/2022 13:00;afternoon;weekend
2934;Ocean Dust & Dapper Statter;10/12/2022 13:02;afternoon;weekend
2935;Pomade Water Based Dapper Stater;10/12/2022 13:02;afternoon;weekend
2936;Pomade Oil Based Fine Shinee;10/12/2022 13:06;afternoon;weekend
2936;Hair Powder Ocean Dust Team NXL;10/12/2022 13:06;afternoon;weekend
2937;Pomade Oil Based Fine Shinee;10/12/2022 13:15;afternoon;weekend
2938;Hair Clay & Hairwax Bundling ;10/12/2022 13:16;afternoon;weekend
2938;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 13:16;afternoon;weekend
2939;Hair Styling &  Volumizing Powder Ocean Dust;10/12/2022 13:21;afternoon;weekend
2939;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 13:21;afternoon;weekend
2939;Hair Clay & Hairwax Bundling ;10/12/2022 13:21;afternoon;weekend
2940;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;10/12/2022 13:23;afternoon;weekend
2941;Hair Powder Ocean Dust Team NXL;10/12/2022 13:28;afternoon;weekend
2941;Pomade Water Based Dapper Stater;10/12/2022 13:28;afternoon;weekend
2941;Pomade Water Based Dapper Stater;10/12/2022 13:28;afternoon;weekend
2941;Pomade Oil Based Fine Shinee;10/12/2022 13:28;afternoon;weekend
2942;Pomade Water Based Dapper Stater;10/12/2022 13:29;afternoon;weekend
2942;Hair Styling &  Volumizing Powder Ocean Dust;10/12/2022 13:29;afternoon;weekend
2942;Pomade Oil Based Bold ;10/12/2022 13:29;afternoon;weekend
2943;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 13:39;afternoon;weekend
2944;Pomade Oil Based Fine Shinee;10/12/2022 13:54;afternoon;weekend
2944;Pomade Water Based Dashing Slick;10/12/2022 13:54;afternoon;weekend
2944;Hair Styling &  Volumizing Powder Ocean Dust;10/12/2022 13:54;afternoon;weekend
2945;Pomade Oil Based Fine Shinee;10/12/2022 13:58;afternoon;weekend
2945;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 13:58;afternoon;weekend
2946;Hair Clay & Hairwax Bundling ;10/12/2022 14:00;afternoon;weekend
2946;Hair Clay & Hairwax Bundling ;10/12/2022 14:00;afternoon;weekend
2946;Oil Based Pomade Choco Loco;10/12/2022 14:00;afternoon;weekend
2946;Pomade Water Based Dapper Stater;10/12/2022 14:00;afternoon;weekend
2948;Pomade Oil Based Fine Shinee;10/12/2022 14:03;afternoon;weekend
2949;Hair Styling &  Volumizing Powder Ocean Dust;10/12/2022 14:30;afternoon;weekend
2949;Hair Powder Ocean Dust Team NXL;10/12/2022 14:30;afternoon;weekend
2949;Pomade Oil Based Fine Shinee;10/12/2022 14:30;afternoon;weekend
2950;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 14:37;afternoon;weekend
2951;Pomade Oil Based Fine Shinee;10/12/2022 14:44;afternoon;weekend
2951;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 14:44;afternoon;weekend
2952;Oil Based Pomade Choco Loco mincepie;10/12/2022 15:04;afternoon;weekend
2952;Pomade Oil Based Fine Shinee;10/12/2022 15:04;afternoon;weekend
2952;Dandruff Buster Shampoo ;10/12/2022 15:04;afternoon;weekend
2953;Pomade Oil Based Bold ;10/12/2022 15:05;afternoon;weekend
2954;Pomade Water Based Dashing Slick;10/12/2022 15:10;afternoon;weekend
2954;Shampoo & Face Cleanser & Body Cleanser;10/12/2022 15:10;afternoon;weekend
